Date,Return
11/11/2013,-0.00042992261392955987
11/12/2013,-0.03963666391412045
11/13/2013,0.018074821353509865
11/14/2013,0.0025284450063210585
11/15/2013,-0.020231213872832308
11/18/2013,-0.013441955193482763
11/19/2013,0.010703993412927196
11/20/2013,0.009140008309098415
11/21/2013,-0.00537190082644624
11/22/2013,-0.010224948875255624
11/25/2013,0.011584609019445493
11/26/2013,0.010451505016722408
11/27/2013,-0.008291873963515725
11/29/2013,0.024203821656050967
12/02/2013,0.02435841670291441
12/03/2013,0.02725647899910632
12/04/2013,0.00493938033228556
12/05/2013,-0.019806338028168984
12/06/2013,-0.051356993736952
12/09/2013,-0.024042379788101056
12/10/2013,-0.03537735849056612
12/11/2013,-0.029007633587786186
12/12/2013,0.023037875829753997
12/13/2013,-0.0383026661659782
12/16/2013,0.006044578768417082
12/17/2013,0.018468641785302057
12/18/2013,-0.0038328861632810052
12/19/2013,-0.002675840978593283
12/20/2013,-0.0049448459490300115
12/23/2013,0.011153846153846122
12/24/2013,-0.004594180704441079
12/26/2013,0.006551059730250547
12/27/2013,0.04342581423401682
12/30/2013,0.005254648342764857
12/31/2013,-0.013163143199042753
01/02/2014,-0.02640776699029125
01/03/2014,-0.03268219383921867
01/06/2014,-0.021323529411764644
01/07/2014,0.03147516116799386
01/08/2014,-0.06621813031161465
01/09/2014,-0.027882960413080974
01/10/2014,-0.004455106237148698
01/13/2014,0.014956521739130426
01/14/2014,-0.005190311418685072
01/15/2014,-0.0013821700069109432
01/16/2014,-0.012286689419795202
01/17/2014,-0.044357469015003245
01/21/2014,-0.0016281341582546633
01/22/2014,0.0019575856443720153
01/23/2014,-0.011927788523533236
01/24/2014,0.020394736842105295
01/27/2014,0.0026385224274405768
01/28/2014,-0.05955334987593057
01/29/2014,-0.033573141486810475
01/30/2014,-0.0023923444976076047
01/31/2014,-0.015022091310751254
02/03/2014,-0.0026439482961221005
02/04/2014,0.006505026611472468
02/05/2014,0.003263126668644302
02/06/2014,-0.0316001149095088
02/07/2014,-0.03573407202216064
02/10/2014,0.0146149522203486
02/11/2014,0.019776440240756598
02/12/2014,0.024068095098326983
02/13/2014,-0.022381635581061723
02/14/2014,0.0034552260293695524
02/18/2014,0.014014598540145895
02/19/2014,-0.0052279988382224725
02/20/2014,-0.03773057574063727
02/21/2014,-0.011602209944751427
02/24/2014,-0.01173901173901173
02/25/2014,-0.013200431034482622
02/26/2014,0.006507592190889232
02/27/2014,0.021323733037939715
02/28/2014,-0.0016588332872546937
03/03/2014,-0.010937927262783663
03/04/2014,-0.027393617021276625
03/05/2014,-0.017763845350052238
03/06/2014,-0.02272147051314783
03/07/2014,0.01214470284237723
03/10/2014,0.0012936610608021801
03/11/2014,0.017908875427969442
03/12/2014,0.0018469656992084508
03/13/2014,0.052777777777777736
03/14/2014,-0.016930638995084586
03/17/2014,-0.029933774834437155
03/18/2014,0.012878991145693502
03/19/2014,0.018027861240098433
03/20/2014,-0.004080522306855239
03/21/2014,0.014068965517241324
03/24/2014,-0.017082429501084666
03/25/2014,-0.03328964613368273
03/26/2014,0.041780447842708936
03/27/2014,0.023762929829465873
03/28/2014,-0.001953125000000008
03/31/2014,-0.030040595399188075
04/01/2014,-0.033734309623430936
04/02/2014,0.013785790031813445
04/03/2014,0.008286554397220057
04/04/2014,0.01712887438825436
04/07/2014,0.0216666666666667
04/08/2014,-0.0022172949002216822
04/09/2014,-0.01689373297002737
04/10/2014,0.07624633431085048
04/11/2014,0.002941176470588277
04/14/2014,0.014319809069212316
04/15/2014,-0.019022534386889042
04/16/2014,-0.03746478873239432
04/17/2014,0.011972633979475534
04/21/2014,-0.019015659955257263
04/22/2014,-0.03715670436187406
04/23/2014,-0.018498942917547643
04/24/2014,0.022702702702702793
04/25/2014,0.016204339467179443
04/28/2014,0.03437499999999982
04/29/2014,-0.01345291479820619
04/30/2014,-0.005019520356943662
05/01/2014,-0.011304108078301728
05/02/2014,0.005266075388026742
05/05/2014,-0.028540656973613417
05/06/2014,0.01669860388721597
05/07/2014,-0.019328859060402655
05/08/2014,-0.018703898840885164
05/09/2014,-0.010169491525423744
05/12/2014,-0.015404364569961524
05/13/2014,-0.0033265097236436915
05/14/2014,0.013748378728923507
05/15/2014,0.014206787687450649
05/16/2014,-0.012470771628994647
05/19/2014,-0.0012973533990658318
05/20/2014,0.006792058516196395
05/21/2014,-0.0005221932114881468
05/22/2014,-0.005969374513366312
05/23/2014,-0.021584560690705978
05/27/2014,-0.0005076142131978685
05/28/2014,-0.012283780396089294
05/29/2014,0.0015064022093899644
05/30/2014,-0.004250000000000043
06/02/2014,-0.02747386336007786
06/03/2014,-0.005560928433268783
06/04/2014,-0.038139534883720946
06/05/2014,0.012956419316843278
06/06/2014,-0.03522727272727266
06/09/2014,0.011494252873563218
06/10/2014,0.013986013986014019
06/11/2014,0.03949600193845397
06/12/2014,0.025341614906832375
06/13/2014,0.014364919354838718
06/16/2014,-0.03407984420642645
06/17/2014,-0.020271881707607953
06/18/2014,-0.02078468005604859
06/19/2014,-0.005111524163568747
06/20/2014,-0.028442437923250522
06/23/2014,0.003624830086089637
06/24/2014,0.02890442890442895
06/25/2014,-0.024112829845313974
06/26/2014,-0.007674943566591339
06/27/2014,0.005903723887375069
06/30/2014,0.01381215469613263
07/01/2014,0.012823501981813876
07/02/2014,0.0065712274114058
07/03/2014,0.02133269415148611
07/07/2014,0.06591722023505361
07/08/2014,-0.0698669201520912
07/09/2014,0.026341463414634104
07/10/2014,-0.04451176881845716
07/11/2014,-0.008090614886731426
07/14/2014,-0.0016155088852988757
07/15/2014,-0.015227272727272766
07/16/2014,0.022304832713754667
07/17/2014,0.019180677243665695
07/18/2014,-0.015847121883010948
07/21/2014,0.004918032786885099
07/22/2014,-0.0004681647940073975
07/23/2014,0.005176470588235268
07/24/2014,0.005917159763313609
07/25/2014,0.00907571053260097
07/28/2014,0.0300123001230012
07/29/2014,0.018796992481203006
07/30/2014,0.02570694087403599
07/31/2014,0.003870967741935447
08/01/2014,-0.018738921245885085
08/04/2014,0.04222750065980473
08/05/2014,0.03637855579868704
08/06/2014,-0.03023872679045094
08/07/2014,0.03118161925601752
08/08/2014,-0.03254829319925898
08/11/2014,-0.009176717357105438
08/12/2014,0.013283740701381509
08/13/2014,-0.022337662337662323
08/14/2014,-0.03701850925462724
08/15/2014,0.00959595959595948
08/18/2014,-0.033203124999999986
08/19/2014,0.013861386138613919
08/20/2014,-0.00858895705521476
08/21/2014,0.029040404040404002
08/22/2014,-0.015659955257270583
08/25/2014,0.01719342604298356
08/26/2014,0.004827235772357666
08/27/2014,0.016791526737277154
08/28/2014,-0.009974424552429681
08/29/2014,0.0025641025641026005
09/02/2014,-0.01837402466649879
09/03/2014,0.009144018288036562
09/04/2014,0.022331861854063866
09/05/2014,0.01448893572181236
09/08/2014,0.008769598724421958
09/09/2014,-0.007909306617453128
09/10/2014,-0.020655822359927634
09/11/2014,0.016802310317668507
09/12/2014,0.013031914893617073
09/15/2014,0.016216216216216255
09/16/2014,-0.02426160337552747
09/17/2014,0.005835543766578219
09/18/2014,-0.009458749343142392
09/19/2014,0.02864864864864871
09/22/2014,0.055936073059360755
09/23/2014,-0.01212292077812235
09/24/2014,-0.011426978818283268
09/25/2014,0.01787234042553199
09/26/2014,-0.002828854314002869
09/29/2014,0.00855920114122694
09/30/2014,0.009504608294930827
10/01/2014,0.00725268349289237
10/02/2014,-0.005481823427582163
10/03/2014,-0.045442026989810126
10/06/2014,0.04489208633093532
10/07/2014,0.006371271358239179
10/08/2014,0.030746268656716452
10/09/2014,0.061806656101426286
10/10/2014,0.015448986160283245
10/13/2014,0.06077159440081943
10/14/2014,-0.030774321641297148
10/15/2014,-0.013385569702905654
10/16/2014,-0.09592680047225512
10/17/2014,-0.009066978648727558
10/20/2014,-0.05395683453237418
10/21/2014,-0.050197109067017
10/22/2014,0.01656425327277578
10/23/2014,-0.030310880829015587
10/24/2014,-0.025252525252525252
10/27/2014,-0.012715033657441985
10/28/2014,0.0009982530571499663
10/29/2014,0.00400902029566534
10/30/2014,-0.02895377128953783
10/31/2014,-0.008204633204633115
11/03/2014,-0.03245388746205932
11/04/2014,-0.011311172668513435
11/05/2014,0.01714017374970643
11/06/2014,-0.012749188687992517
11/07/2014,0.015058823529411777
11/10/2014,-0.03409090909090909
11/11/2014,0.017341040462427744
11/12/2014,-0.006660542030316931
11/13/2014,-0.010454545454545473
11/14/2014,0.0006822833750284544
11/17/2014,0.004913724145811822
11/18/2014,-0.023979478028106085
11/19/2014,0.0270332187857961
11/20/2014,-0.016448850833708967
11/21/2014,0.01509606587374208
11/24/2014,0.012505789717461769
11/25/2014,-0.025502143985556364
11/26/2014,-0.05723404255319144
11/28/2014,-0.04081632653061224
12/01/2014,0.018287614297589416
12/02/2014,0.007959782153330444
12/03/2014,-0.037499999999999985
12/04/2014,-0.009782391694949131
12/05/2014,-0.006938937351308373
12/08/2014,0.02729124236252538
12/09/2014,-0.014056224899598308
12/10/2014,0.0
12/11/2014,-0.0362844702467344
12/12/2014,0.029177454690300662
12/15/2014,-0.01568319937267197
12/16/2014,0.056983008702859515
12/17/2014,-0.00617792421746302
12/18/2014,-0.022347493456814967
12/19/2014,-0.02798434442270058
12/22/2014,0.002944062806673181
12/23/2014,0.005724437425977226
12/24/2014,-0.015546055188496001
12/26/2014,-0.0036786060019360647
12/29/2014,-0.025471698113207573
12/30/2014,-0.01669758812615953
12/31/2014,-0.007000736919675802
01/02/2015,-0.001655324627551891
01/05/2015,0.0018426386585589517
01/06/2015,0.01667291120269765
01/07/2015,-0.001869857890800193
01/08/2015,-0.0035401527855413607
01/09/2015,0.05111633372502936
01/12/2015,0.018754988028731143
01/13/2015,0.014369560817648267
01/14/2015,0.005596825073776302
01/15/2015,-0.0049615228837586985
01/16/2015,-0.03176470588235289
01/20/2015,-0.03133903133903131
01/21/2015,-0.03429933969185628
01/22/2015,-0.015884476534295946
01/23/2015,-0.008767221327607837
01/26/2015,0.03519170216706795
01/27/2015,0.022731577950369442
01/28/2015,0.03418552257811729
01/29/2015,-0.01874279123414074
01/30/2015,0.0708110333470565
02/02/2015,0.02706131078224104
02/03/2015,-0.027149321266968333
02/04/2015,-0.016983420946219234
02/05/2015,0.012694512694512642
02/06/2015,0.052359405300581925
02/09/2015,-0.02088607594936713
02/10/2015,-0.028489444558311143
02/11/2015,0.04363636363636362
02/12/2015,-0.016410687986534844
02/13/2015,-0.025425466475292226
02/17/2015,0.003497942386831311
02/18/2015,-0.042930287514769586
02/19/2015,0.01947400120457737
02/20/2015,-0.03748792270531397
02/23/2015,0.029031616623583233
02/24/2015,-0.019688109161793334
02/25/2015,0.018261214767764877
02/26/2015,0.028163265306122502
02/27/2015,0.016597510373443924
03/02/2015,0.006263048016701551
03/03/2015,-0.01944728761514847
03/04/2015,-0.00691197397845083
03/05/2015,0.017794330643492645
03/06/2015,0.005827263267429785
03/09/2015,0.011578947368420993
03/10/2015,0.012793176972281481
03/11/2015,-0.014084507042253556
03/12/2015,-0.0242051282051282
03/13/2015,-0.02049427365883068
03/16/2015,-0.05434163024890745
03/17/2015,-0.01974296889551118
03/18/2015,-0.016126076598863892
03/19/2015,-0.011233919188258697
03/20/2015,-0.005047773571299822
03/23/2015,0.026461880088823088
03/24/2015,0.007832898172323792
03/25/2015,0.054681353265145435
03/26/2015,-0.010509926041261174
03/27/2015,-0.034936138241923355
03/30/2015,-0.007827059262020026
03/31/2015,0.050097847358121235
04/01/2015,0.012282091917591217
04/02/2015,0.044053774560496285
04/06/2015,0.0010351966873706887
04/07/2015,0.010460251046025106
04/08/2015,-0.02169463774048306
04/09/2015,0.014534883720930293
04/10/2015,0.014535496102801722
04/13/2015,-0.000421141292903835
04/14/2015,-0.010624999999999959
04/15/2015,0.0039740640033465325
04/16/2015,-0.003127606338615483
04/17/2015,-0.013371734211067653
04/20/2015,-0.027800000000000012
04/21/2015,-0.027237354085603085
04/22/2015,0.0064617192089288875
04/23/2015,-0.017506733358984162
04/24/2015,-0.013287775246773022
04/27/2015,0.01895551257253379
04/28/2015,0.02214313958086209
04/29/2015,0.0428865979381443
04/30/2015,-0.003083247687564205
05/01/2015,-0.015381501720299496
05/04/2015,0.024891101431238242
05/05/2015,0.03056861906797776
05/06/2015,-0.013080168776371255
05/07/2015,-0.03717245581962215
05/08/2015,0.004693877551020345
05/11/2015,-0.0022398696803094978
05/12/2015,-0.0032474122183885463
05/13/2015,0.006742950551696065
05/14/2015,-0.009512244484922059
05/15/2015,0.017504118616144856
05/18/2015,-0.017997977755308404
05/19/2015,0.03973927670311187
05/20/2015,0.10118082889557779
05/21/2015,0.011475409836065454
05/22/2015,-0.008130081300812877
05/26/2015,0.033613445378151224
05/27/2015,-0.014201183431952697
05/28/2015,0.013675623800383884
05/29/2015,-0.021825862473597742
06/01/2015,-0.015935334872979164
06/02/2015,-0.0011534025374856807
06/03/2015,0.006968641114982678
06/04/2015,0.021837170662235807
06/05/2015,0.025809593377161
06/08/2015,0.05850515463917534
06/09/2015,-0.0350659040039792
06/10/2015,-0.014219171365530726
06/11/2015,0.023845381526104308
06/12/2015,-0.012639405204460916
06/15/2015,0.005482182905556911
06/16/2015,0.02189966895849247
06/17/2015,-0.013316582914572715
06/18/2015,-0.01240694789081886
06/19/2015,-0.06104380242311287
06/22/2015,-0.0013959981386690362
06/23/2015,0.006557377049180187
06/24/2015,0.001172332942555786
06/25/2015,0.004948162111215854
06/26/2015,0.04096149129261698
06/29/2015,0.014179104477611946
06/30/2015,-0.011070110701106906
07/01/2015,0.0417734495130701
07/02/2015,-0.0017907393195190657
07/06/2015,-0.021036814425244084
07/07/2015,-0.009181141439205892
07/08/2015,0.011546184738955665
07/09/2015,-0.016539126141693276
07/10/2015,-0.03455672068636804
07/13/2015,-0.0019029495718363059
07/14/2015,0.015704276395264522
07/15/2015,-0.010045443673762299
07/16/2015,0.008685162846803363
07/17/2015,-0.002406738868832595
07/20/2015,0.025925925925925856
07/21/2015,-0.01123046875000002
07/22/2015,-0.04254324450677888
07/23/2015,-0.005116279069767415
07/24/2015,0.0850365884430986
07/27/2015,-0.01368840219014428
07/28/2015,-0.022146507666098894
07/29/2015,0.01256776737309032
07/30/2015,0.001233654083394946
07/31/2015,0.007206759443339939
08/03/2015,-0.0453143534994068
08/04/2015,-0.016336056009334955
08/05/2015,-0.009248554913294765
08/06/2015,0.024638711205875366
08/07/2015,0.011017964071856307
08/10/2015,0.00023957834211782488
08/11/2015,-0.014869011092754202
08/12/2015,-0.009120673526660444
08/13/2015,0.009681227863045963
08/14/2015,-0.014199255121042817
08/17/2015,-0.024965955515206566
08/18/2015,0.012175511141741353
08/19/2015,0.01610644257703076
08/20/2015,0.03478260869565229
08/21/2015,0.14999999999999997
08/24/2015,-0.08606245239908608
08/25/2015,0.015991746195511927
08/26/2015,-0.010211896859841679
08/27/2015,0.006164911379398973
08/28/2015,0.007765984985762287
08/31/2015,0.0
09/01/2015,-0.03424999999999993
09/02/2015,-0.043977055449330865
09/03/2015,0.035643564356435765
09/04/2015,-0.021317829457364403
09/08/2015,0.003159173754556563
09/09/2015,-0.005798502053636192
09/10/2015,0.004124211547792376
09/11/2015,-0.02252786341000718
09/14/2015,-0.004485363550519305
09/15/2015,-0.0009433962264150743
09/16/2015,-0.01646949663651127
09/17/2015,-0.007368178678332956
09/18/2015,-0.006633119853613888
09/21/2015,0.02221183072246892
09/22/2015,0.03509196515004847
09/23/2015,0.004131227217497004
09/24/2015,0.005375030539946222
09/25/2015,0.026586405818911522
09/28/2015,0.020998719590268895
09/29/2015,-0.0033180193976519285
09/30/2015,0.017662337662337654
10/01/2015,-0.0064516129032258064
10/02/2015,-0.003856041131105362
10/05/2015,-0.026282853566958805
10/06/2015,0.04009372559229384
10/07/2015,-0.020402958428972308
10/08/2015,-0.02632232431090147
10/09/2015,-0.054472880957971356
10/12/2015,-0.0025761124121779725
10/13/2015,-0.029545454545454482
10/14/2015,-0.002267573696145157
10/15/2015,0.003412969283276418
10/16/2015,0.0027378507871322053
10/19/2015,-0.015940727436012592
10/20/2015,0.0011238480557427997
10/21/2015,-0.008910670527957198
10/22/2015,-0.03191718783696349
10/23/2015,0.022266313932980557
10/26/2015,-0.022624434389140212
10/27/2015,0.00454545454545441
10/28/2015,0.012491781722550959
10/29/2015,-0.003058772121476962
10/30/2015,-0.0093073593073593
11/02/2015,-0.017439387494683118
11/03/2015,0.012925463162430017
11/04/2015,0.015754923413566713
11/05/2015,0.004174906613931111
11/06/2015,0.007527119769758607
11/09/2015,0.011419614867890846
11/10/2015,-0.0022341376228776012
11/11/2015,0.010611876270038357
11/12/2015,0.014197389512250915
11/13/2015,0.02970997406272118
11/16/2015,-0.013720930232558218
11/17/2015,0.016068052930056705
11/18/2015,0.00906056270863144
11/19/2015,-0.010849056603773605
11/20/2015,0.0068867252434100966
11/23/2015,0.026572403705509416
11/24/2015,-0.007980652962515074
11/25/2015,-0.0007249879168680796
11/27/2015,-0.008862275449101734
11/30/2015,0.006751868820834366
12/01/2015,-0.05942390564753922
12/02/2015,0.010080183276059676
12/03/2015,-0.0038795070743952924
12/04/2015,-0.03373759647188536
12/07/2015,0.005543237250554323
12/08/2015,0.018058690744921092
12/09/2015,0.011646494633477918
12/10/2015,0.011783733826247643
12/11/2015,0.024136299100804618
12/14/2015,0.006909697402906818
12/15/2015,-0.023726448011165458
12/16/2015,-0.007846757442880136
12/17/2015,0.041336217255467406
12/18/2015,0.006287787182587618
12/21/2015,-0.028430451127819566
12/22/2015,-0.0051425899953248914
12/23/2015,-0.01132424312456672
12/24/2015,-0.008023842274186023
12/28/2015,0.008554913294797628
12/29/2015,-0.008936755270394147
12/30/2015,0.02585801598495537
12/31/2015,0.030273674013078226
01/04/2016,0.0026711996114618607
01/05/2016,0.02821473158551817
01/06/2016,-0.022455455211130137
01/07/2016,0.0007327796775769697
01/08/2016,0.009368836291913102
01/11/2016,-0.014337788578371721
01/12/2016,-0.024187811240218238
01/13/2016,0.048744093509077366
01/14/2016,0.02996926229508201
01/15/2016,-0.01389239706996727
01/19/2016,0.02751103036594867
01/20/2016,-0.010274852298998166
01/21/2016,-0.026750000000000006
01/22/2016,-0.0004997501249376093
01/25/2016,0.03330751355538359
01/26/2016,-0.035367372353673765
01/27/2016,0.013632920979550597
01/28/2016,0.05570362473347538
01/29/2016,-0.03794871794871787
02/01/2016,0.004378058202420852
02/02/2016,0.03879079721776339
02/03/2016,0.0010712372790572882
02/04/2016,-0.009811721028904732
02/05/2016,0.04517738359201781
02/08/2016,0.03292298883481244
02/09/2016,-0.04484550177741319
02/10/2016,0.00274197970935019
02/11/2016,-0.012188515709642547
02/12/2016,-0.03173354314188305
02/16/2016,-0.021052631578947375
02/17/2016,-0.01041666666666658
02/18/2016,0.005107252298263607
02/19/2016,-0.024414549078226308
02/22/2016,-0.010355029585798857
02/23/2016,0.013493253373313321
02/24/2016,-0.018155053974484664
02/25/2016,-0.01783132530120487
02/26/2016,0.017905322541084054
02/29/2016,-0.01616795366795354
03/01/2016,-0.0007234145165179922
03/02/2016,-0.0012042389210020295
03/03/2016,-0.015413801280531148
03/04/2016,0.020818203824739756
03/07/2016,0.00024213075060545077
03/08/2016,0.013745704467353832
03/09/2016,-0.03253383994300635
03/10/2016,0.005251850083552133
03/11/2016,-0.009926731269203537
03/14/2016,0.00023640661938546375
03/15/2016,0.011719684286055845
03/16/2016,-0.011817537225242258
03/17/2016,0.0
03/18/2016,-0.02331486611265
03/21/2016,0.03142857142857144
03/22/2016,-0.018691588785046665
03/23/2016,0.021967526265520405
03/24/2016,0.021463414634146402
03/28/2016,0.0024449877750611594
03/29/2016,-0.020359281437125783
03/30/2016,0.006024096385542169
03/31/2016,0.034139048093695425
04/01/2016,0.008038181361466975
04/04/2016,0.017377970866342952
04/05/2016,0.0015357051446122927
04/06/2016,0.010605276771857313
04/07/2016,-0.0010335917312663113
04/08/2016,-0.002320185614849093
04/11/2016,-0.0007727975270479427
04/12/2016,-0.012213740458015189
04/13/2016,-0.025780862667327868
04/14/2016,-0.02324455205811123
04/15/2016,0.0029140359397765284
04/18/2016,0.004635276896804043
04/19/2016,-0.008945841392649841
04/20/2016,0.013725490196078488
04/21/2016,0.08280254777070056
04/22/2016,-0.012578616352201177
04/25/2016,0.023879796082640015
04/26/2016,0.01304702364773047
04/27/2016,-0.006749460043196544
04/28/2016,0.03434794750069804
04/29/2016,0.023435267219205493
05/02/2016,0.006616800920598504
05/03/2016,0.01726660813579152
05/04/2016,0.026742788461538478
05/05/2016,0.018671564126109562
05/06/2016,-0.010899182561307884
05/09/2016,-0.006317689530685946
05/10/2016,-0.013064133016627011
05/11/2016,0.02029687973341417
05/12/2016,0.061756191701511684
05/13/2016,-0.022634391700723008
05/16/2016,-0.013643410852713218
05/17/2016,-0.011039558417663277
05/18/2016,0.010223048327137493
05/19/2016,-0.0006191950464395054
05/20/2016,0.008429597252575586
05/23/2016,0.004390090937598011
05/24/2016,-0.015436863229391787
05/25/2016,0.0080921257391845
05/26/2016,0.01677215189873421
05/27/2016,-0.0047244094488188525
05/31/2016,-0.005948653725735794
06/01/2016,0.008525418377012933
06/02/2016,0.00253244697689148
06/03/2016,0.026649333766655844
06/06/2016,-0.02193261284170379
06/07/2016,-0.035856573705179334
06/08/2016,0.011782945736434187
06/09/2016,-0.016768292682926744
06/10/2016,-0.005759321006365711
06/13/2016,0.03709525306507398
